incomeperperson,alcconsumption,armedforcesrate,breastcancerper100th,co2emissions,femaleemployrate,hivrate,internetuserate,lifeexpectancy,polityscore,relectricperperson,suicideper100th,employrate,urbanrate,oilperperson,country,countrycode
772.933344800758,3.41,1.2118685,6.6,300934333.333333,50.9000015258789,0.06,12.9000046806967,68.498,10.0,303.805448658063,13.0896158218384,52.0999984741211,57.18,1.4840851636765646,Mongolia,MNG
2222.33505218301,6.689411764705882,1.444016280487805,37.402890173410405,5033261621.666663,47.54943806401799,1.9354421768707486,51.9580379746836,74.573,9.0,1173.1789948671906,9.640839010528843,58.63595508189684,60.18,1.4840851636765646,Montenegro,MNE
1844.35102762401,1.24,2.0858528,22.5,953051000.0,22.2000007629395,0.1,49.0006318425088,72.15,-6.0,209.094517288377,2.10941362380981,46.2000007629394,56.02,1.4840851636765646,Morocco,MAR
389.763634253063,2.27,0.1022692,3.9,107096000.0,73.54999732971186,4.538605442176872,4.17013638520735,50.239,5.0,31.3868376997569,10.5503749847412,77.0,36.84,1.4840851636765646,Mozambique,MOZ
8740.96607625943,0.58,1.9129653,20.2,322960000.0,66.5,0.6,35.63271576902173,65.193,-6.0,38.0056373678139,10.1149969100952,74.6999969482422,32.58,1.4840851636765646,Myanmar,MMR
2667.24670973056,12.09,1.9729132,24.7,26209333.3333333,37.2999992370606,4.538605442176872,6.50082282084976,62.465,6.0,0.0,8.02196979522705,42.0,36.84,1.4840851636765646,Namibia,NAM
8740.96607625943,4.81,1.444016280487805,37.402890173410405,4814333.33333333,47.54943806401799,1.9354421768707486,35.63271576902173,69.75352356020942,3.68944099378882,1173.1789948671906,4.07952547073364,58.63595508189684,56.76935960591133,1.4840851636765646,Nauru,NRU
268.259449511417,2.42,1.0127322,21.8,52657000.0,54.5999984741211,0.4,7.93009634901031,68.795,6.0,31.5445639730244,11.6552095413208,61.7999992370606,17.24,1.4840851636765646,Nepal,NPL
20423.174299407267,9.75,0.5261262,76.1,5997869166.666675,54.2999992370606,0.2,90.7035550890708,80.734,10.0,1490.05690911309,8.164005,61.2999992370606,81.82,2.9976546061431,Netherlands,NLD
8740.96607625943,6.689411764705882,1.444016280487805,37.402890173410405,102538333.333333,47.0999984741211,1.9354421768707486,35.63271576902173,76.652,3.68944099378882,0.0,9.640839010528843,53.5,92.68,1.4840851636765646,Netherlands Antilles,ANT
8740.96607625943,6.689411764705882,1.444016280487805,37.402890173410405,90269666.6666667,47.54943806401799,1.9354421768707486,35.63271576902173,76.521,3.68944099378882,1173.1789948671906,9.640839010528843,58.63595508189684,64.78,1.4840851636765646,New Caledonia,NCL
14778.1639288175,9.99,0.3891575,76.1,1321661000.0,58.2999992370606,0.1,83.0025842490842,80.654,10.0,2285.5094189148476,12.17976,65.0,86.56,1.57962114732691,New Zealand,NZL
948.355952021311,5.21,0.5265916,23.9,109681000.0,36.0,0.2,9.99855415443082,74.044,9.0,126.826577789864,12.1222686767578,58.7999992370606,56.74,1.4840851636765646,Nicaragua,NIC
180.083376000006,0.34,0.2177167,23.3,30800000.0,38.0,0.8,0.82999748517277,54.675,-3.0,1173.1789948671906,9.2579755783081,60.4000015258789,16.54,1.4840851636765646,Niger,NER
544.599476657726,12.72,0.3331953,31.2,2386820333.33333,36.5,3.6,28.4300326610404,51.879,4.0,74.0642409015004,7.63104963302612,50.9000015258789,48.36,1.4840851636765646,Nigeria,NGA
8740.96607625943,8.69,1.444016280487805,37.402890173410405,132000.0,47.54943806401799,1.9354421768707486,35.63271576902173,69.75352356020942,3.68944099378882,1173.1789948671906,4.21707630157471,58.63595508189684,56.76935960591133,1.4840851636765646,Niue,NIU
20423.174299407267,8.35,0.7205279,74.8,1962704333.33333,60.9000015258789,0.1,93.2775079341379,81.097,10.0,2285.5094189148476,10.823,65.0,77.48,2.19122604421648,Norway,NOR
11191.8110074347,0.92,2.7555606012195124,13.2,487993000.0,22.6000003814697,0.1,61.987412863816,72.974,-8.0,2124.60881599304,3.71673941612244,50.7000007629394,71.62,1.4840851636765646,Oman,OMN
668.54794303958,0.05,1.6494507,50.1,2329308666.66667,20.35000038146984,0.1,16.7800370218845,65.437,5.0,186.925515019777,12.8698148727417,51.0,36.16,0.118092059523329,Pakistan,PAK
6243.57131825833,9.86,1.444016280487805,37.402890173410405,1723333.33333333,47.54943806401799,1.9354421768707486,35.63271576902173,69.75352356020942,3.68944099378882,1173.1789948671906,5.55427646636963,58.63595508189684,80.46,1.4840851636765646,Palau,PLW
5900.61694445396,7.3,0.7502103,29.0,170404666.666667,43.4000015258789,0.9,42.7478120557293,76.128,9.0,500.288505487757,6.1052818998346,59.7999992370606,73.2,1.4840851636765646,Panama,PAN
744.23941319297,3.64,0.1051147,17.3,88337333.3333333,68.9000015258789,0.9,1.28004964712744,62.791,4.0,1173.1789948671906,11.9569406509399,70.4000015258789,12.54,1.4840851636765646,Papua New Guinea,PNG
1621.17707762392,7.91,0.885386,34.4,95256333.3333333,65.3000030517578,0.3,19.8016811899597,72.477,8.0,528.648050964799,4.409532,73.0999984741211,60.3,1.4840851636765646,Paraguay,PRY
3180.43061177196,6.53,1.4356332,35.1,1146277000.0,59.7999992370606,0.4,34.3006039895446,73.99,9.0,239.38945704528,1.65890777111053,68.3000030517578,71.4,0.288892973132403,Peru,PER
1383.40186887912,6.08,0.3880673,46.6,2008116000.0,46.7999992370606,0.06,24.9999458508916,68.749,8.0,179.615180612242,1.92248511314392,61.0,64.92,0.140466308255265,Philippines,PHL
6575.7450438731,14.43,0.8101865,50.3,5997869166.666675,42.0999984741211,0.1,62.4712301278022,76.126,10.0,704.399751630464,13.63706,48.7000007629394,61.32,0.68710279319042,Poland,POL
11744.8341671737,13.89,1.616886,55.5,1865922666.66667,50.5999984741211,0.6,51.2804783981952,79.499,10.0,1259.39245718096,8.18837547302246,57.5999984741211,59.46,1.18026462656989,Portugal,PRT
15822.1121405699,6.689411764705882,1.444016280487805,50.4,5033261621.666663,34.5999984741211,1.9354421768707486,42.6923347662142,79.158,3.68944099378882,1173.1789948671906,9.640839010528843,42.4000015258789,98.32,1.4840851636765646,Puerto Rico,PRI
20423.174299407267,1.29,1.3342359,33.3,811965000.0,39.5999984741211,0.06,81.5903972711768,78.371,-9.5,2285.5094189148476,2.5157208442688,76.0,95.64,4.20743089152618,Qatar,QAT
8740.96607625943,6.689411764705882,1.444016280487805,37.402890173410405,55146666.6666667,37.9000015258789,1.9354421768707486,35.63271576902173,77.653,3.68944099378882,1173.1789948671906,9.640839010528843,44.2000007629394,56.76935960591133,1.4840851636765646,Reunion,REU
2636.78779985257,16.15,1.5367663,44.3,5997869166.666675,43.7999992370606,0.1,40.0200948796529,73.979,9.0,467.565807708071,10.05932,49.5,54.24,0.423524288955078,Romania,ROU
2923.1443547617,16.23,1.9414459,38.8,5997869166.666675,53.7999992370606,1.0,43.3664977213404,68.823,4.0,825.941110733663,21.50124287605287,58.7999992370606,72.84,1.03246988375935,Russia,RUS
338.266391227048,9.99,0.7268554,8.8,20152000.0,73.54999732971186,2.9,13.0000061182229,55.442,-3.0,1173.1789948671906,13.1179485321045,79.0000019073485,18.34,1.4840851636765646,Rwanda,RWA
9175.79601473916,10.62,1.444016280487805,37.402890173410405,2251333.33333333,47.54943806401799,1.9354421768707486,76.5875384615385,69.75352356020942,3.68944099378882,1173.1789948671906,9.640839010528843,58.63595508189684,32.32,1.4840851636765646,Saint Kitts and Nevis,KNA
5248.58232147098,12.05,1.444016280487805,37.402890173410405,7601000.0,47.54943806401799,1.9354421768707486,40.0613793103448,74.641,3.68944099378882,1173.1789948671906,8.21094799041748,58.63595508189684,27.84,1.4840851636765646,Saint Lucia,LCA
4885.04670142104,4.99,1.444016280487805,37.402890173410405,3659333.33333333,47.54943806401799,1.9354421768707486,35.63271576902173,72.283,3.68944099378882,1173.1789948671906,9.59302711486816,58.63595508189684,47.04,1.4840851636765646,Saint Vincent and the Grenadines,VCT
1784.07128376035,4.51,1.444016280487805,34.2,4352333.33333334,47.54943806401799,1.9354421768707486,6.96503804347826,72.444,3.68944099378882,1173.1789948671906,5.54232358932495,58.63595508189684,23.0,1.4840851636765646,Samoa,WSM
20423.174299407267,6.689411764705882,1.444016280487805,37.402890173410405,5033261621.666663,47.54943806401799,1.9354421768707486,35.63271576902173,69.75352356020942,3.68944099378882,1173.1789948671906,6.08767080307007,58.63595508189684,94.22,1.4840851636765646,San Marino,SMR
8740.96607625943,8.45,1.444016280487805,37.402890173410405,2335666.66666667,47.54943806401799,1.9354421768707486,18.7951136363636,64.666,3.68944099378882,1173.1789948671906,10.4931497573853,58.63595508189684,60.56,1.4840851636765646,Sao Tome and Principe,STP
9425.32586978275,0.34,2.6182964,24.7,5997869166.666675,20.35000038146984,1.9354421768707486,41.0001284610901,73.911,-9.5,2285.5094189148476,6.40153789520264,51.2000007629394,82.42,4.57226780767154,Saudi Arabia,SAU
561.70858483041,0.51,0.3622613,18.4,127108666.666667,56.9000015258789,0.9,15.9996499919575,59.318,7.0,55.7947435350112,6.81143856048584,65.5999984741211,42.38,1.4840851636765646,Senegal,SEN
1194.71143337515,12.21,1.444016280487805,37.402890173410405,5033261621.666663,47.54943806401799,0.1,43.0550670552736,74.522,8.0,1387.9785208178,13.71634,58.63595508189684,52.04,1.4840851636765646,Serbia,SRB
8740.96607625943,6.689411764705882,1.444016280487805,58.4,5033261621.666663,41.0999984741211,1.9354421768707486,35.63271576902173,69.75352356020942,3.68944099378882,1173.1789948671906,14.4696483612061,48.7000007629394,56.76935960591133,1.4840851636765646,Serbia and Montenegro,SCG
8614.12021915499,12.11,1.444016280487805,37.402890173410405,9155666.66666667,47.54943806401799,1.9354421768707486,40.7728505747126,69.75352356020942,3.68944099378882,1173.1789948671906,9.50792789459228,58.63595508189684,54.34,1.4840851636765646,Seychelles,SYC
268.331790297681,9.48,0.5235483,28.1,29758666.6666667,63.4000015258789,1.6,35.63271576902173,49.62449999999998,7.0,1173.1789948671906,11.9804973602295,63.7999992370606,37.76,1.4840851636765646,Sierra Leone,SLE
20423.174299407267,1.54,2.7555606012195124,48.7,1548044666.66667,51.2999992370606,0.1,71.131707307465,81.126,-2.0,1464.83728128777,9.127511,62.4000015258789,100.0,12.2286449914262,Singapore,SGP
8445.5266887449,13.31,0.628578,48.0,590674333.333333,45.2999992370606,0.06,79.8897773443831,75.446,10.0,830.701647008188,10.64574,53.4000015258789,56.56,0.677392784741599,Slovak Republic,SVK
12729.4543999442,14.94,1.1602817,58.9,214368000.0,49.4000015258789,0.06,69.3399707174231,79.341,10.0,1585.17473879458,19.42261,55.9000015258789,48.6,1.4840851636765646,Slovenia,SVN
1144.10219337041,1.37,1.444016280487805,29.8,5210333.33333334,51.2999992370606,1.9354421768707486,5.00137546468402,67.852,8.0,1173.1789948671906,4.4847526550293,65.0,17.96,1.4840851636765646,Solomon Islands,SLB
8740.96607625943,0.5,1.444016280487805,19.5,16379000.0,50.7000007629394,0.7,35.63271576902173,51.219,0.0,1173.1789948671906,21.50124287605287,66.0,36.52,1.4840851636765646,Somalia,SOM
3745.64985213146,10.16,0.3318626,35.0,5997869166.666675,34.2999992370606,4.538605442176872,12.3348932627873,52.797,9.0,920.137599784772,15.7145709991455,41.0999984741211,60.74,0.50465945290886,South Africa,ZAF
15461.7583724074,11.83,0.9795374,50.9,5997869166.666675,41.7000007629394,0.4,65.808553671507,81.404,10.0,1779.5035100472,5.888479,52.5,77.12,1.61685912245698,Spain,ESP
1295.74268608629,0.81,2.569643,23.6,253854333.333333,39.2000007629394,0.06,11.9999706615532,74.941,6.0,161.09346853593,21.50124287605287,55.0999984741211,15.1,1.4840851636765646,Sri Lanka,LKA
523.950151490192,2.56,0.969499,22.5,225019666.666667,27.8999996185303,1.1,35.63271576902173,61.452,-4.0,50.8921013827174,9.70955562591553,47.2999992370606,43.44,1.4840851636765646,Sudan,SDN
2668.02051890396,6.56,1.0584191,30.0,86317000.0,30.3999996185303,1.0,31.5680976,70.563,3.68944099378882,1173.1789948671906,20.7474308013916,44.7000007629394,74.92,1.4840851636765646,Suriname,SUR
1810.23053262504,5.05,1.444016280487805,12.3,22704000.0,47.0999984741211,4.538605442176872,9.00773590909091,49.62449999999998,-9.0,1173.1789948671906,12.8722219467163,50.9000015258789,24.94,1.4840851636765646,Swaziland,SWZ
20423.174299407267,9.5,0.3520917,76.1,4286590000.0,56.7000007629394,0.1,90.0161900191939,81.439,10.0,2285.5094189148476,11.11583,60.7000007629394,84.54,1.54589380221323,Sweden,SWE
20423.174299407267,11.41,0.52422,76.1,2406741333.33333,57.0,0.4,82.166659877332,82.338,10.0,2285.5094189148476,13.23981,64.3000030517578,73.48,1.48741218722918,Switzerland,CHE
1525.78011590162,1.49,2.7555606012195124,44.8,1436893333.33333,20.35000038146984,1.9354421768707486,20.6631556805399,75.85,-7.0,815.03109088878,0.52352756261826,44.7999992370606,54.22,1.4840851636765646,Syria,SYR
8740.96607625943,6.689411764705882,1.444016280487805,37.402890173410405,5248815000.0,47.0999984741211,1.9354421768707486,35.63271576902173,69.75352356020942,10.0,1831.7318482588,9.640839010528843,54.5,56.76935960591133,2.00651465798046,Taiwan,TWN
279.180452556006,3.39,0.6048733,13.2,104170000.0,50.0999984741211,0.2,11.5493905146097,67.529,-3.0,405.775385404175,2.64898085594177,54.5999984741211,26.46,1.4840851636765646,Tajikistan,TJK
456.385711651118,7.86,0.1347296,21.1,100782000.0,73.54999732971186,4.538605442176872,11.0000554403336,58.199,-1.0,38.6345029820674,12.4111814498901,78.1999969482422,25.52,1.4840851636765646,Tanzania,TZA
2712.51719873012,7.08,1.0936515,16.6,4200940333.33333,65.0,1.3,21.2000717687567,74.126,4.0,439.589731761561,9.84745979309082,72.0,33.32,0.726249675321547,Thailand,THA
369.572953736655,0.74,0.2342862,37.402890173410405,850666.666666667,54.7000007629394,1.9354421768707486,0.210066325622776,62.475,7.0,1173.1789948671906,9.6331148147583,67.3000030517578,27.3,1.4840851636765646,Timor-Leste,TLS
285.224449254519,1.92,0.3400308,28.1,32233666.6666667,48.4000015258789,3.2,5.3798197146649,57.062,-4.0,66.2385219315022,6.3698878288269,63.9000015258789,42.0,1.4840851636765646,Togo,TGO
2025.28266492268,3.92,1.444016280487805,37.402890173410405,2907666.66666667,47.54943806401799,1.9354421768707486,12.0066923076923,72.317,3.68944099378882,1173.1789948671906,4.52785158157349,58.63595508189684,24.78,1.4840851636765646,Tonga,TON
10480.8172032185,6.16,0.581165,51.1,5033261621.666663,50.5,1.5,48.5168176733781,70.124,10.0,2261.3167125914,14.5471668243408,61.5,13.22,1.4840851636765646,Trinidad and Tobago,TTO
3164.9276932512,1.05,1.266624,19.6,525891666.666667,21.3999996185303,0.06,36.5625529623661,74.515,-4.0,325.839560846163,3.1468141078949,41.5999984741211,66.5,1.4840851636765646,Tunisia,TUN
5348.59719186494,3.02,2.3794147,22.0,5675629666.66667,21.8999996185303,0.06,39.8201778851441,73.979,7.0,550.696610302057,3.56332468986511,42.7999992370606,68.68,0.394489110829104,Turkey,TUR
2062.1251523574,5.0,0.9314175,17.9,531303666.666667,53.9000015258789,1.9354421768707486,2.19999781832606,64.986,-9.0,351.166594069621,12.2167692184448,58.5,48.62,1.11067147032078,Turkmenistan,TKM
1714.94288994653,2.14,1.444016280487805,37.402890173410405,5033261621.666663,47.54943806401799,1.9354421768707486,25.0,69.75352356020942,3.68944099378882,1173.1789948671906,7.93481159210205,58.63595508189684,56.76935960591133,1.4840851636765646,Tuvalu,TUV
377.421113256942,16.4,0.3445177,18.3,49793333.3333333,73.54999732971186,4.538605442176872,12.5002554302298,54.116,-1.0,1173.1789948671906,12.2891216278076,79.0000019073485,12.98,1.4840851636765646,Uganda,UGA
1036.830724903,17.47,0.9311688,39.9,5584766000.0,49.4000015258789,1.1,44.5853546903272,68.494,7.0,673.584860977538,18.95457,54.4000015258789,67.98,0.255234906436274,Ukraine,UKR
20423.174299407267,0.52,1.8124763,24.1,2315698000.0,37.2999992370606,1.9354421768707486,77.9967811501598,76.546,-8.0,2285.5094189148476,1.39295065402985,75.1999969482422,77.88,4.29996445540218,United Arab Emirates,ARE
20423.174299407267,13.24,0.5080181,76.1,5997869166.666675,53.0999984741211,0.2,84.7317047499679,80.17,10.0,1933.94561510918,6.014659,59.2999992370606,89.94,1.18802809420466,United Kingdom,GBR
20423.174299407267,9.7,0.9723782,76.1,5997869166.666675,56.0,0.6,74.2475720044351,78.531,10.0,2285.5094189148476,9.927033,62.2999992370606,81.7,2.73854368267782,United States,USA
9106.32723421876,8.99,1.5793413,76.1,275744333.333333,46.0,0.5,47.8674686327078,77.005,10.0,823.823197539603,14.53727,57.5,92.3,1.4840851636765646,Uruguay,URY
952.827260827539,3.61,0.7096295,17.3,1718339333.33333,52.5999984741211,0.1,19.4450205469746,68.287,-9.0,261.433953200106,5.21372,57.5,36.82,0.182184525086117,Uzbekistan,UZB
1543.95645667048,0.96,1.444016280487805,24.0,2977333.33333333,47.54943806401799,1.9354421768707486,7.98836666666667,71.017,3.68944099378882,1173.1789948671906,4.98342180252075,58.63595508189684,24.76,1.4840851636765646,Vanuatu,VUT
5528.36311387522,7.6,0.9040245,34.3,5418886000.0,45.7999992370606,1.9354421768707486,35.8504369560241,74.402,-3.0,969.004338760415,4.11962,59.9000015258789,93.32,1.21463677339747,Venezuela,VEN
722.807558834445,3.91,1.0853671,16.2,1425435000.0,67.5999984741211,0.4,27.8518215557703,75.181,-7.0,302.725654656034,11.6533222198486,71.0,27.84,1.4840851636765646,Vietnam,VNM
8740.96607625943,6.689411764705882,2.7555606012195124,37.402890173410405,14241333.3333333,20.35000038146984,1.9354421768707486,36.4227717919075,72.832,3.68944099378882,1173.1789948671906,9.640839010528843,38.19999885559089,71.9,1.4840851636765646,West Bank and Gaza,PSE
610.3573673206,0.2,2.3162346,35.1,234864666.666667,20.35000038146984,1.9354421768707486,12.3497504635596,65.493,-2.0,130.05783139719,6.26578903198242,39.0,30.64,1.4840851636765646,"Yemen, Rep.",YEM
432.226336974583,3.56,0.3413352,13.0,132025666.666667,53.5,4.538605442176872,10.124986462443,49.62449999999998,7.0,168.623030511023,12.0190362930298,61.0,35.42,1.4840851636765646,Zambia,ZMB
320.771889948584,4.96,1.0327854,19.0,590219666.666666,58.0999984741211,4.538605442176872,11.5004153209768,51.384,1.0,297.883200408304,13.9052667617798,66.8000030517578,37.34,1.4840851636765646,Zimbabwe,ZWE
